x,y,label
12.079315,8.966269,4
12.138448,8.903441,4
12.117969,8.890008,4
12.495038,9.175253,4
12.452263,9.151418,4
12.46228,8.80692,4
12.725786,8.965667,4
12.649495,9.030875,4
12.421745,9.100859,4
12.239417,8.885774,4
12.260236,8.736998,4
13.197859,8.895194,4
13.604264,8.482181,4
14.138384,8.805222,4
12.994241,8.742357,4
12.761935,8.585406,4
13.229817,8.946759,4
13.644134,8.776777,4
14.151328,8.60626,4
14.607624,8.612354,4
10.726539,7.000558,5
10.724137,7.0603023,5
10.706776,6.9669676,5
10.645506,7.125623,5
10.665369,7.1994915,5
10.751063,7.1951637,5
10.759624,7.073471,5
10.730629,7.1381764,5
10.793259,7.2062216,5
10.674273,7.119947,5
10.6866665,7.128303,5
10.671824,7.169154,5
10.635566,7.1841235,5
10.724422,7.368725,5
10.748258,7.336836,5
10.673722,7.360959,5
10.695654,7.318486,5
10.717851,7.1737137,5
10.72347,7.1306186,5
10.577381,7.03361,5
10.6096735,7.1353974,5
10.656073,7.330333,5
10.728789,7.247847,5
10.662279,7.384888,5
10.672788,7.3524876,5
10.648898,7.1488905,5
10.796,7.449884,5
10.7679405,7.367401,5
10.6189995,7.132913,5
10.609756,7.165863,5
10.541284,7.277824,5
10.649642,7.164978,5
10.655823,7.4506474,5
10.659063,7.365647,5
-0.54916024,6.986661,2
-0.81940204,6.9671025,2
-1.4756706,7.3834205,2
-1.6937863,7.4174023,2
-2.05119,7.767855,2
-2.0195444,7.8175955,2
-2.0817957,7.096062,2
-3.5796611,6.666336,2
-3.407406,6.9720893,2
-3.3926463,7.0520997,2
-2.3245502,6.107972,2
-2.891888,5.214884,2
-3.179951,5.4583216,2
-2.6708417,5.8515186,2
-1.162234,7.985994,2
-0.8156797,7.6195955,2
-1.1185609,7.7841086,2
-1.1000495,7.7086363,2
-1.4106473,7.1090765,2
-0.97980446,7.601589,2
-1.4346342,7.8115544,2
-1.742638,7.870594,2
-1.9686337,7.708502,2
-1.7679971,7.389505,2
-2.1298652,7.8601775,2
-2.194971,7.767377,2
-2.2317004,7.1825485,2
-3.4838526,6.1695905,2
-2.1791,7.068357,2
-2.3245423,7.744342,2
0.35096687,5.378072,1
-0.30200398,5.0884433,1
-0.43903646,4.9451885,1
-0.8493242,4.63355,1
-2.9683475,4.6127925,1
-2.9797904,4.2024117,1
-2.0970316,3.8263419,1
-1.9951761,4.1715293,1
-2.062791,4.0104313,1
-2.1991818,4.0109224,1
-2.01153,4.1202683,1
-2.1663363,4.1779847,1
5.593207,9.966559,1
-0.68695563,7.2675138,1
-0.7202285,6.9592,1
-1.7889602,7.737014,1
-1.5314524,7.1759224,1
-1.2371126,5.144356,1
-1.3475237,4.97392,1
-3.3481016,5.9777174,1
-1.1553625,5.0972967,1
-1.2081878,5.0342546,1
-2.0358,5.8132176,1
-1.0824993,6.9508758,1
-0.9711838,7.13629,1
-1.0048306,7.183596,1
0.96818155,16.327158,0
0.6767558,16.587852,0
0.49338117,16.7832,0
-0.19651943,17.982958,0
-0.33940053,18.143066,0
-0.12365463,17.98121,0
-0.12308504,18.080675,0
-1.0307093,18.109814,0
0.5096472,17.550846,0
0.64939135,17.385284,0
0.6667535,17.305225,0
0.2879348,16.931099,0
0.49151325,17.028976,0
0.8830836,17.084484,0
0.701509,17.285229,0
0.7008348,17.32665,0
0.76640874,16.453232,0
1.0277599,16.856676,0
0.87712985,16.910143,0
0.00065438764,17.585775,0
-0.5311058,18.212702,0
-0.6665805,18.165283,0
-0.7927185,18.043945,0
-0.75606525,18.079185,0
-0.98866,18.252886,0
-1.0562927,18.010887,0
-0.9791606,17.97388,0
-0.94812226,17.906424,0
-0.4788004,18.219818,0
0.6417078,17.354597,0
0.751714,17.260666,0
0.49827573,17.743267,0
11.563706,12.756449,3
11.558539,12.8275385,3
11.55062,12.826557,3
11.5511055,12.812111,3
11.54455,12.831503,3
11.558985,12.823609,3
11.56604,12.818529,3
11.494995,12.86966,3
11.565829,12.831883,3
11.559539,12.828257,3
11.564312,12.821416,3
11.596019,12.807758,3
11.627593,12.816922,3
11.722294,12.753996,3
11.593305,12.800359,3
11.560274,12.785116,3
11.565519,12.830803,3
11.551065,12.83329,3
11.521327,12.850615,3
11.514592,12.847349,3
11.568313,12.820627,3
11.57607,12.812222,3
11.489658,12.778186,3
11.604387,12.800631,3
11.622649,12.800153,3
11.614209,12.811864,3
11.676848,12.78155,3
12.419859,9.361978,4
12.47672,9.341854,4
12.289791,8.94997,4
12.340513,8.982909,4
12.596324,9.278779,4
12.4109,9.131721,4
12.28551,9.2254095,4
12.635702,9.316771,4
12.599447,9.4363165,4
12.074279,8.975586,4
11.390496,8.214688,4
12.023386,8.953998,4
11.933599,8.9315195,4
12.781931,9.152843,4
12.294869,8.997047,4
12.1947565,8.9211,4
12.736792,9.097276,4
12.802014,9.041382,4
12.287778,8.90379,4
12.488339,8.916058,4
12.461739,8.826219,4
12.625737,8.659344,4
12.95548,9.016224,4
12.516439,9.020744,4
12.99721,9.0776615,4
13.228812,9.000415,4
10.728929,7.0946465,5
10.794603,6.9940915,5
10.799537,7.0964513,5
10.6384,7.0722656,5
10.639184,7.166793,5
10.663302,6.942683,5
10.63535,7.0903435,5
10.85644,7.2799263,5
10.745411,7.247829,5
10.702175,7.019881,5
10.718739,7.0866075,5
10.631461,7.086625,5
10.629795,6.976148,5
10.710067,7.2721267,5
10.721435,7.2028913,5
10.665868,7.1852384,5
10.70132,7.151656,5
10.736541,7.231183,5
10.772001,7.1354885,5
10.648477,7.023078,5
10.553193,6.8991923,5
10.742685,7.188798,5
10.772016,7.1600504,5
10.64198,7.0198193,5
10.674413,6.9443545,5
-0.88706493,7.95548,2
-0.5561334,6.8608074,2
-0.7172688,7.6157975,2
-0.8033616,7.678378,2
-0.9775495,7.6584787,2
-1.4157526,6.722984,2
-0.79566944,5.9600415,2
-0.81458163,5.9821196,2
-0.9429559,5.7542157,2
-0.63324946,6.76375,2
-0.5372589,7.030834,2
-0.5410026,6.961,2
-0.84381235,6.0652685,2
-0.9782758,5.8709183,2
-2.1919472,5.7866716,2
-0.6638314,7.848123,2
-1.6863307,7.728845,2
-1.3599494,7.2453065,2
-1.26435,7.2922297,2
-1.3610725,7.132295,2
-1.295271,6.7997694,2
-1.4307104,6.7190623,2
-3.3836682,5.628295,2
-3.466909,5.592207,2
-2.51366,4.431624,2
-2.6379495,4.4645724,2
-2.3907235,4.2990427,2
-3.2039638,4.8894196,2
0.3882618,5.4347696,1
-1.2943436,7.771701,1
-1.1452751,7.563377,1
-0.14268453,4.897951,1
-0.85474026,4.420623,1
-2.3530824,3.9114106,1
-1.1069808,6.3125424,1
-1.0305946,6.397497,1
-1.110869,6.3241878,1
-1.3865414,4.309865,1
-1.4583528,6.2031755,1
-0.35791433,6.9650116,1
-0.12045664,6.375502,1
-0.15223311,6.152827,1
-1.0458888,6.2001114,1
-1.1281837,6.3587985,1
-1.0753455,6.461808,1
-1.1426214,6.459756,1
-1.5624855,5.219019,1
-2.0092773,4.7823625,1
-2.4324677,4.2549453,1
-2.0948098,5.523191,1
-1.3454157,6.42083,1
0.6924043,16.221899,0
0.4369286,16.36366,0
-0.48253682,16.96506,0
-0.37287608,17.085484,0
-0.6127962,17.118921,0
-0.9083118,17.251883,0
-0.9250905,17.281178,0
-0.93502325,17.386768,0
-1.0515193,17.374462,0
-0.9547382,17.55145,0
-0.9838202,17.46328,0
-1.0376463,17.47551,0
-1.0480019,17.492369,0
-1.0911572,17.177528,0
0.9274655,16.148329,0
0.5132541,16.505749,0
0.36640784,16.62264,0
-0.6607096,17.170235,0
-1.0328441,17.21024,0
-1.1089453,17.215063,0
-1.1217337,17.19209,0
-1.0858177,17.26644,0
-1.0696038,17.2656,0
-1.1277959,17.203497,0
-1.1169857,17.21461,0
-1.0167812,17.334206,0
-1.0196681,17.308548,0
-0.9327839,17.345821,0
13.190215,14.163295,3
13.195368,14.1684885,3
13.203233,14.184596,3
13.175723,14.159411,3
13.192078,14.176662,3
13.164893,14.149385,3
13.167693,14.047884,3
13.134215,14.051453,3
13.181166,14.14961,3
13.193144,14.178345,3
13.189573,14.183547,3
13.219968,14.2113905,3
13.209531,14.199328,3
13.202134,14.184002,3
13.202866,14.206005,3
13.209949,14.200253,3
13.185578,14.185686,3
13.215248,14.263942,3
13.265149,14.255346,3
13.215969,14.216532,3
13.243179,14.247088,3
13.222851,14.218715,3
13.218153,14.238109,3
13.252833,14.24015,3
13.26481,14.249722,3
13.219168,14.220914,3
13.162903,14.1707115,3
13.186282,14.179011,3
13.23339,14.224603,3
13.223586,14.218806,3
13.404139,9.083687,4
13.385332,9.072928,4
13.332515,9.075934,4
13.372674,9.094039,4
13.301991,9.07371,4
13.388618,9.164842,4
13.473781,9.200338,4
13.310699,9.090744,4
13.30879,9.169979,4
13.278135,9.023396,4
13.323382,9.085549,4
13.311713,9.102944,4
13.295443,9.146701,4
13.30888,9.064593,4
13.402664,9.063477,4
13.227682,8.963904,4
13.293657,9.1111355,4
13.26531,8.830139,4
13.140766,8.967767,4
13.306163,9.117711,4
13.279953,8.92185,4
13.848427,9.054424,4
13.713955,9.032723,4
13.178391,8.918508,4
13.227472,9.062788,4
11.0510645,8.404513,5
11.050062,8.3579855,5
11.028079,8.396289,5
10.980128,8.361794,5
10.9810705,8.421401,5
11.013888,8.417019,5
11.002306,8.402427,5
11.078835,8.2507,5
11.13618,8.236311,5
11.062795,8.408707,5
11.0412245,8.406989,5
11.055152,8.39894,5
11.075782,8.3801565,5
11.042853,8.410074,5
11.043866,8.383262,5
11.094435,8.291188,5
11.059321,8.202137,5
11.056245,8.405752,5
11.025226,8.407027,5
10.976405,8.439038,5
11.044054,8.45433,5
11.080314,8.473101,5
11.150968,8.372847,5
11.182182,8.360687,5
11.194903,8.291387,5
-0.8655127,7.8605914,2
-0.6957693,7.1109757,2
-0.6320757,6.895908,2
-0.5681676,6.9064903,2
-0.69072354,6.6372566,2
-1.00822,5.7947426,2
-1.3058115,5.923877,2
-2.00703,6.401759,2
-1.8314464,6.4825783,2
-1.8280921,6.154503,2
-1.8748996,5.7728195,2
-2.183022,5.622329,2
-1.8735511,5.128341,2
-2.04337,5.3893356,2
-0.70804346,7.8249826,2
-1.2101815,7.735549,2
-1.3498626,6.865971,2
-1.0359173,6.371894,2
-1.3686767,6.657623,2
-1.0456786,6.4175124,2
-0.8365635,6.2063527,2
-1.4626464,5.462559,2
-1.8135747,5.1752114,2
-1.2635474,6.7329164,2
-1.1858025,6.4642153,2
-1.3055522,6.3138967,2
-2.1033785,5.0281363,2
-0.721269,7.5013065,2
-0.7822713,6.0410857,1
-0.52292436,5.690516,1
-1.1996012,5.428896,1
-1.8021884,5.0633383,1
-1.9477097,4.162068,1
-1.789851,4.319801,1
-2.1008375,4.111568,1
-2.334617,4.2359657,1
-2.8420196,4.404911,1
-2.6359649,4.1540556,1
-1.9605464,4.3673024,1
0.054912623,6.225742,1
0.020098154,6.1561522,1
-1.7553422,7.6659036,1
-1.9662235,7.67051,1
-3.259587,6.832218,1
-2.6720479,4.9383445,1
-1.1070291,4.3357754,1
-2.286298,4.4539776,1
-2.2977328,4.547468,1
-2.8314312,4.921643,1
0.856364,16.361765,0
0.6142838,16.61742,0
0.4106861,16.811882,0
-1.0517998,17.4424,0
-1.0494303,17.418055,0
-1.0596935,17.16482,0
-0.66634744,18.033867,0
-1.0389595,17.155874,0
-0.998731,17.179264,0
-1.0563054,17.083866,0
-0.70204604,17.195732,0
-0.7782568,17.136501,0
0.86974007,16.388597,0
0.51708585,16.704367,0
-0.24679688,16.917154,0
-0.8671554,16.888582,0
-1.0268466,16.995348,0
-1.0682398,17.00695,0
-1.0824502,17.103752,0
-1.0932194,17.085342,0
-1.0312824,16.970987,0
-0.8988605,16.92857,0
-0.73497534,17.038763,0
-0.70823646,17.0906,0
13.42706,14.342616,3
13.563843,14.454503,3
13.562852,14.458775,3
13.518159,14.428808,3
13.566629,14.46904,3
13.582158,14.464061,3
13.569635,14.4590225,3
13.550222,14.433573,3
13.576928,14.467304,3
13.583798,14.465964,3
13.590682,14.475057,3
13.578959,14.463841,3
13.569192,14.454523,3
13.14527,8.897549,3
13.58093,14.458256,3
13.577309,14.460341,3
13.575106,14.460724,3
13.57929,14.462058,3
13.584841,14.479963,3
13.558988,14.471395,3
13.591377,14.471142,3
13.586702,14.471351,3
13.580234,14.465012,3
13.572578,14.461556,3
13.572519,14.461681,3
13.531159,14.466201,3
13.485732,8.893148,4
13.47027,8.8829775,4
13.574875,8.978688,4
13.49775,8.939701,4
13.850597,9.0494175,4
13.733004,9.024385,4
13.4545,8.835931,4
13.386922,8.847207,4
13.732578,8.919699,4
13.757272,8.994107,4
13.882288,8.891967,4
13.867034,8.96447,4
13.671435,8.976103,4
13.721595,8.971698,4
13.66404,8.953558,4
13.574197,8.972215,4
13.669104,9.02182,4
13.713633,9.022639,4
13.70506,9.075247,4
13.641171,8.994247,4
13.31112,8.951697,4
13.255616,8.963441,4
11.1509495,8.38945,5
11.139148,8.393101,5
11.110205,8.393544,5
11.094361,8.391728,5
11.106079,8.323631,5
11.128469,8.3233795,5
11.14355,8.22629,5
11.159934,8.204114,5
11.187837,8.121158,5
11.260844,8.295359,5
11.104053,8.393123,5
11.092323,8.355361,5
11.111945,8.352995,5
11.142796,8.4093275,5
11.164749,8.243491,5
11.311289,8.164311,5
11.179512,8.350129,5
11.153592,8.406436,5
11.182026,8.444404,5
11.104923,8.366348,5
11.108408,8.223844,5
11.251379,8.249855,5
-0.97106355,7.490193,2
-0.93949145,6.0614557,2
-3.1115038,7.0019193,2
-1.950679,6.169346,2
-1.8630373,6.1457543,2
-2.8885787,6.83807,2
-2.7154765,6.923904,2
-1.3811198,5.729122,2
-1.1389887,5.6246867,2
-1.137097,5.4608283,2
-3.0641475,4.7619314,2
-2.2939546,4.31194,2
-2.09127,6.2737107,2
-2.1925197,8.365588,2
-1.2101284,7.2682624,2
-2.4439704,7.4662375,2
-2.1828597,6.109106,2
-3.6040869,6.1829753,2
-1.5116571,7.577226,2
-0.90583074,7.2668724,2
-1.5810516,7.7234225,2
-1.5742005,7.5111065,2
-2.0261056,7.5380235,2
-2.4338586,6.3544583,2
-2.7639668,7.3027153,2
-1.1937245,5.893484,2
-2.9879518,6.99397,2
-2.8132744,7.034409,2
-2.161193,7.4534087,2
-2.1696775,7.516812,2
-1.1113628,7.5054746,1
-0.56677055,4.8554196,1
-1.5726774,5.114467,1
-1.4272668,6.5651937,1
-1.5715965,5.9768844,1
-3.036857,4.602265,1
-2.2004418,4.053156,1
-2.1037416,4.1825075,1
-1.5329435,5.974363,1
-1.5692666,6.0417666,1
-1.5513383,5.9941044,1
-1.5780381,5.8520246,1
-1.8283181,5.410073,1
-1.7750378,5.2626467,1
-1.1657681,6.2116256,1
-0.45087522,6.946641,1
-0.460896,6.113267,1
-0.8674538,6.2152524,1
-1.5828992,5.2539506,1
-0.73704916,7.2813888,1
-0.78137606,7.37474,1
-0.8507838,7.229297,1
-1.1973957,5.7966547,1
-1.3237791,5.8442206,1
-2.300901,4.4809713,1
-2.3547325,4.303817,1
-2.3067648,4.3207235,1
-2.2985098,4.3429275,1
-2.1572392,4.4527364,1
0.7738048,16.174881,0
0.5947364,16.678835,0
-0.293877,16.763313,0
-0.4078092,16.853285,0
-0.5885264,16.923452,0
-0.83206874,16.9579,0
-0.7994206,17.001497,0
-0.8137313,17.171173,0
-0.5484518,17.022848,0
-0.6369134,17.01353,0
-0.672068,17.072336,0
