x,y,label
-3.946575,1.7973813,7
4.942055,2.8979974,9
14.740003,2.6789095,0
4.6725216,10.886738,2
11.652795,7.294198,6
-4.2887454,-0.6610888,7
1.2559013,3.661794,8
5.6740246,2.243057,3
-1.0201042,0.017757865,9
14.004102,0.9078461,0
-1.7801261,-5.0819087,4
11.565752,7.2169046,6
-4.8624296,1.1982032,7
0.46107933,-4.1079006,4
11.125196,7.355789,6
0.7701723,3.1059973,8
14.605689,2.7220564,0
-3.8972306,-0.018522566,7
0.75233835,3.3865643,8
6.0232444,3.316679,3
-2.1881533,8.798347,1
3.185833,4.848797,5
-5.2362647,0.07632418,7
-3.3713334,12.804409,1
-4.5923734,0.4868523,7
-3.6117532,14.057875,1
-3.0355744,9.361739,1
10.812872,6.8679695,6
7.3275576,4.5073786,3
14.500395,0.09610882,0
3.147899,9.788734,2
1.131961,-2.6626277,9
6.31379,4.0298777,3
-1.8209758,12.450455,1
-3.4307396,8.797259,1
15.408658,0.68470967,0
-1.7537615,-4.583903,4
0.07391464,-1.5777445,9
2.977403,11.398392,2
14.1738205,1.8511852,0
15.682257,2.0147407,0
-4.3888903,0.5514905,2
14.686585,0.4890063,0
3.0924277,11.430056,2
-4.5859437,1.6101471,7
-2.993264,11.553864,1
1.4106344,3.5058224,8
10.548005,6.9857087,6
-2.3074343,-4.8992076,4
-2.4898727,12.458793,1
10.979768,8.202952,6
6.2398014,3.8780897,3
-2.3068907,-4.7426853,4
5.503989,4.4185762,5
-1.6616657,-0.9893718,9
-3.9453313,14.478323,1
7.0621576,4.9057574,3
5.78278,2.7942953,3
0.81899613,3.7934148,8
4.8685436,3.7067404,5
-2.0619237,-4.1280174,4
-3.200887,0.46594453,7
-3.8623724,1.890207,7
-1.1895002,-3.904238,4
3.108069,10.201667,2
2.3815231,2.1569824,8
3.2939982,6.356749,5
0.76167506,3.4199421,8
10.8321905,7.214265,6
-2.713196,0.3438732,7
6.3015823,3.1756265,3
-1.0161276,-3.0350173,4
11.421897,7.3820534,6
-3.054554,11.357061,1
-1.9115593,-0.09192537,9
-4.5143304,-1.0145284,9
11.268172,7.883615,6
15.619367,0.84566766,0
7.0361133,4.926623,3
-5.2990575,-2.0136323,7
3.2897017,10.947903,2
2.0058744,2.2008715,8
2.8567443,12.007855,2
-0.08186197,-2.0136397,9
-2.353181,-4.1153016,4
1.038905,-4.614281,4
11.196064,7.5815315,6
-1.6197435,-4.0409417,4
-1.0458925,-0.1567613,9
-3.3411078,0.3721384,7
14.383295,2.8497214,0
0.28582168,-2.163395,9
3.1218977,11.272278,2
-4.755708,-0.92737573,9
3.5253558,6.756829,5
-1.6524262,11.804175,1
3.6171927,6.3425474,5
-0.34176242,-2.2797306,9
-2.0508862,9.3555355,1
5.3137226,11.420744,2
6.4685383,4.6860304,3
1.9893825,11.2226515,2
6.371166,4.908241,3
4.9534225,3.1408703,5
-0.97401094,-0.68417484,9
-3.5035772,13.633564,1
-5.0536838,0.999772,7
11.188851,5.87043,6
2.6636643,11.24613,2
1.5895337,2.1425614,8
2.9947355,10.301218,2
2.7988327,11.087997,2
3.248661,6.434275,5
14.239016,2.3187299,0
-4.9309955,1.1593056,7
0.22080883,-4.4699807,4
-1.7978766,0.083716296,9
-5.18237,-1.6732911,7
0.5988214,4.0309205,8
6.725886,2.9327517,3
3.5800683,10.416977,2
-3.3164847,13.727801,1
-2.610077,7.809621,1
0.8478192,3.8194604,8
6.455572,4.865486,3
10.719409,6.734893,6
-3.5137055,8.236272,1
14.628498,0.5932923,0
6.651872,5.149661,3
-2.2759397,11.312845,1
14.454426,0.35794425,0
13.854179,1.789127,0
-2.4478693,11.274084,1
-2.4716852,13.324502,7
4.3558965,11.293825,2
-5.123916,-1.3038727,7
7.352557,4.349577,3
13.561518,2.334253,0
-0.59220105,-3.9487383,4
11.28969,6.159298,6
4.4052086,5.1881423,5
2.6611109,12.119779,2
12.013327,6.5048084,6
1.2588892,-4.7727203,4
-4.6619086,0.7564764,7
-3.689012,0.88148946,1
1.0432712,3.9751914,8
0.32627833,-2.4057078,9
-1.397524,-1.0698823,9
5.3816824,2.770298,3
14.378633,0.32764223,0
-3.957915,1.3161595,7
-2.9753463,11.261922,1
13.579735,2.8299577,0
4.57462,11.67261,2
14.244525,2.2900283,0
7.2776484,4.675883,3
3.490379,5.216791,5
-0.56531245,-4.408062,4
11.439014,6.4372134,6
4.1353154,5.7932215,5
1.6053731,3.1844978,8
12.128033,5.807349,6
7.4704795,4.0047956,3
-4.730981,0.3268935,7
4.2181115,3.1611404,5
0.91125095,3.8400738,8
14.203516,0.27646023,0
-1.5046085,-1.0496081,9
-3.5043693,14.082483,1
14.471282,0.21835779,0
6.0569057,2.055094,3
-2.3065648,11.2484665,1
2.6247156,10.756082,2
5.2122188,11.630527,2
7.1433773,2.9943902,3
7.1612296,4.8546424,3
10.1932955,8.771274,6
-1.4835603,-4.4745755,4
-3.6088173,0.2541393,7
4.287903,5.988536,5
15.767689,0.46606994,0
11.626244,7.3158054,6
11.074747,8.65758,2
-4.765073,0.5014524,7
1.608228,-3.021945,9
0.7449145,3.6869586,8
4.162973,3.3292358,5
-1.1539615,-1.4556911,9
3.0430148,9.784575,2
-3.1520102,10.147754,1
-3.0745683,11.323112,1
-1.4382831,-3.7713196,4
-0.75553244,-4.785325,4
4.1590447,5.826117,5
10.4248495,8.552423,6
-1.3232838,-4.379439,4
-1.6700896,11.275231,1
4.9271536,11.613359,2
5.520133,4.2347875,5
6.521967,4.6639137,3
-1.089225,-1.0661665,9
7.4109373,4.4876127,3
1.3248574,-2.7168384,9
14.512181,0.7069694,0
4.7767215,2.4843824,5
-1.4721595,-1.249947,9
11.44531,7.3178916,6
4.0323477,6.4281635,5
-4.189823,-0.7897685,7
-1.3377925,-3.9840024,4
-2.3176966,10.390177,1
7.1393504,4.6578746,3
-0.9725566,-2.8943791,4
14.646271,1.5622976,0
1.4589075,-4.8152027,4
0.8173938,3.975352,8
14.06498,1.7536895,0
-1.549247,-4.509096,4
6.0407324,2.5988498,3
11.934698,6.406584,6
1.3787255,3.1238518,8
-4.4188614,0.913613,7
11.185229,7.9508467,6
15.05759,1.986168,0
-4.151075,-1.5498705,9
-4.1214323,1.3734608,7
5.05338,2.298266,5
-3.9308314,0.8921098,7
4.8254175,11.856989,2
-3.2036803,9.59789,1
-1.7407678,12.432261,1
11.803361,7.0889163,6
1.655415,2.382406,8
-1.4701587,-1.0227535,9
0.2516296,-4.6890955,4
-2.9048507,8.888037,1
4.823729,2.4551773,5
5.068331,11.765684,2
3.2681057,10.091411,2
-1.5188534,0.100857265,9
14.028517,2.365849,0
7.284567,4.6836147,3
1.3531142,-2.30796,9
12.0184,6.210963,6
-3.830695,-0.55163884,7
4.757489,11.98907,2
14.250815,2.1928153,0
7.2722583,4.8454237,3
3.8947623,4.4002314,5
-1.3714428,-4.4787207,4
7.064332,2.998753,3
11.149381,7.231498,6
4.1556773,3.6365812,5
2.2848308,2.8381042,8
1.0891455,-2.2908685,9
4.2486324,6.0580573,5
-1.0360931,-3.6878715,4
-4.6085114,1.0475427,7
-0.75322783,-4.3962593,4
4.897343,11.826631,2
-4.3114257,-1.4662831,7
7.289546,4.7146573,3
-1.2100695,-3.0637121,4
0.7012185,4.12512,8
0.68653655,-2.3287477,9
-2.9116602,8.854134,1
5.968662,4.394756,9
5.04402,11.709753,2
1.6654907,2.806031,8
-4.6696935,0.82408065,7
0.38097706,-2.0414917,9
-2.946186,8.631429,1
3.451521,2.4675543,8
-3.7091553,1.0743155,7
-0.5823661,-3.0553303,4
-3.4115317,8.419292,1
5.929233,3.6232843,3
-2.874774,9.016008,1
-3.6121209,13.755665,1
14.803433,1.6460859,0
2.2057176,10.968518,2
6.519169,4.7555075,3
-0.34338173,-1.7944111,9
-2.0165663,-3.9405828,4
-0.60127723,-1.5515658,9
4.183728,11.941809,2
-3.2813234,12.156396,1
11.884302,6.947895,6
1.3469117,3.7746198,8
-1.1875937,-4.2941914,4
-3.1053524,-0.30832207,7
-5.1192737,0.18736857,7
-0.63956195,-3.7851808,4
-1.5444409,-4.3966823,4
0.66539454,-2.353951,9
4.980003,11.891035,2
2.346577,2.767008,5
-4.7127004,1.0448856,7
3.6706364,11.108506,2
-2.140224,-4.072623,4
0.85011524,-4.8816514,4
4.495802,11.841368,2
-3.129086,12.835119,1
-0.88026553,-0.42630947,9
-4.04614,-1.3452165,7
4.797527,11.971492,2
3.6169946,2.1026032,8
-4.202435,1.0093536,7
10.19671,7.6136637,6
-1.4589579,-0.511032,9
2.5898864,11.641125,2
5.1227245,11.762403,2
6.058346,2.8318164,3
0.32358754,3.9248796,8
-3.3413262,13.686119,1
11.656601,7.308224,6
4.4193,4.2406316,5
-3.3815577,8.441316,1
-2.4596553,13.561823,1
15.509367,1.9394814,0
3.3455136,10.912595,2
10.793101,7.6889343,6
-0.9064487,-4.537955,4
4.3639975,5.759663,5
6.2148867,2.9162862,8
7.311448,4.629184,3
-3.3039827,13.882051,1
4.356735,5.7770357,5
-1.892148,11.872439,1
-1.484418,0.048972815,9
2.758473,11.029261,2
-4.0615964,1.4407935,7
-1.7146116,-3.034744,4
-1.5885689,-4.3764486,4
-0.38583004,-3.064052,4
0.11606618,3.9239671,8
-2.5879529,9.820453,1
3.582752,6.7281423,5
3.380312,6.8368077,8
-1.3898339,-0.3452015,9
4.045695,4.5745063,5
11.540826,7.4086905,6
-3.5148163,-0.15758269,7
-1.6626897,-0.0014173787,9
0.8799262,-2.9618564,9
6.9652205,5.1557236,3
-5.4758983,-0.83105034,7
15.302556,1.7270483,0
0.55619925,-2.5347419,9
14.5618725,0.6596005,0
10.497986,7.530299,6
11.407278,7.06652,6
4.455952,11.133601,2
7.3251867,4.5742807,3
1.5632453,-2.6529162,9
15.030484,0.51055366,0
-4.6203756,-0.88014233,7
4.011368,6.4580994,5
0.07426152,-4.1650505,4
0.3821737,4.2380004,8
14.1862755,0.5023268,0
-1.59958,-0.8701242,9
-0.74850637,-4.0434504,4
-3.3236976,8.554116,1
-3.4592905,14.255575,2
0.7306338,3.8429625,8
-5.1023316,-1.5997033,7
-3.4130096,8.500964,1
4.632113,11.447416,2
11.578587,7.3452463,6
-2.3947036,11.96404,1
14.263122,2.6899045,0
7.4751577,3.0779192,3
15.814789,1.3485329,0
-1.8282468,12.915066,1
-2.4106038,8.641917,1
1.0914525,3.4725382,8
4.8975744,11.568133,2
14.19603,1.0295911,0
5.7724204,3.9393792,3
0.9682551,-2.0091572,9
-1.2207304,-4.9378147,4
15.308786,0.48533434,0
3.425344,6.5097675,5
14.295746,0.20723127,0
11.690982,7.7122326,6
-2.13844,9.775255,1
-4.5159183,1.4687854,7
2.7977774,-2.6312768,7
0.18657598,3.2067144,8
-3.21868,13.431161,1
-1.7355022,0.30723342,9
-2.7184641,11.222858,2
15.941868,1.5936401,0
3.939559,4.707493,5
-3.0357304,7.6580276,1
3.9391012,10.250021,2
4.990464,11.219707,2
-3.4629538,-0.6238405,7
6.454946,3.86285,3
3.5354936,4.346568,5
-1.8398207,-5.133011,4
-0.8588155,-1.453353,9
-4.047797,1.8121879,7
-2.1406002,13.345445,1
0.2046466,3.4493701,8
5.9645147,2.2420907,3
-2.1196432,0.9926552,9
11.706926,5.2392416,6
16.025494,1.0255505,0
7.2533736,3.1122959,3
-3.3013935,6.9740124,1
-2.1854439,8.784488,1
4.9867043,11.598703,2
13.777992,1.1694818,6
7.282099,3.582579,3
4.7697973,4.0441337,5
-3.4214678,2.0473604,7
10.391488,7.2822104,6
1.0025702,3.7724953,8
-3.675825,-0.5501809,3
-2.1697555,1.0812938,9
3.626302,4.1482344,5
0.35276926,4.2037477,8
4.4245048,3.1030967,5
-4.8911242,0.858934,7
12.492672,5.499057,6
-2.9784522,7.7258396,1
-2.8954322,7.526868,1
6.3764157,5.0479116,3
-2.5207865,9.728799,1
-3.4977574,2.0249338,7
3.5534573,4.6624055,5
3.4820745,6.377056,5
5.5166655,3.9349613,5
5.195335,11.685051,2
3.8062832,3.120786,5
0.95983946,3.4754884,8
-3.766302,0.056484737,7
16.039244,1.7177324,0
0.24500205,-1.9639535,9
-4.9215617,1.1238039,7
-4.745968,-0.07532965,7
3.4363458,6.6507316,5
14.413071,0.7497385,0
-1.5550696,0.48574227,9
14.288726,0.44665283,0
16.052109,2.4675274,0
3.1671712,1.8734425,8
-1.8936387,0.7673013,9
3.3864417,10.658221,2
-2.3943264,-5.0196433,4
2.4322593,2.0840414,8
-3.344742,6.782036,1
11.436525,5.648444,6
-3.3364067,7.05068,1
11.217982,6.565629,6
3.9213495,6.315663,5
-2.6079328,9.555846,1
1.2031662,2.9461,8
5.7374945,4.217127,3
-1.9490485,-4.717026,4
14.295396,2.7451699,0
3.8062,5.784786,5
7.1453547,3.5143294,5
1.162888,3.62479,8
7.1005583,2.9446058,3
11.051379,7.5741963,6
4.9481225,11.014707,2
6.7244,4.8946843,3
0.4768222,-2.1586018,9
5.076523,11.298328,2
-2.0295358,11.955242,1
-2.8892186,8.033592,1
4.343527,2.7201242,5
4.9064007,11.614725,2
-2.554983,12.378794,1
6.855678,4.8947177,3
2.8759403,9.967304,2
0.5034303,4.085078,8
-3.0307531,0.98097044,7
7.0485306,5.1503,3
-5.202294,-0.92440194,7
5.0626497,11.821318,2
-0.5505082,-4.567652,4
11.552111,7.892893,6
-0.25160447,-2.0491993,9
-3.8259983,1.7065496,7
4.0402136,11.21281,2
-2.1992102,-4.7286735,4
3.913261,10.798375,2
0.6598771,3.52021,8
-2.0707328,12.480564,1
-2.5060346,8.053626,1
5.9531302,4.34602,3
0.3392144,4.000362,8
-0.1335726,-3.2481465,4
15.976708,1.8037304,0
10.132434,7.4645514,6
3.1347396,5.8658876,5
0.04016101,-2.0188758,9
6.8812337,5.0506067,3
13.5443,2.1955724,0
-2.1250951,0.9225222,9
4.147217,10.757589,2
-1.8208458,-5.2421594,4
-3.3748362,1.5846739,7
-3.1900456,7.2052836,1
1.8455647,11.500951,2
-1.4996263,0.41250417,9
-1.0995737,-2.692313,4
4.7802715,11.955452,2
11.4962845,5.4005795,6
-3.1947021,7.519894,1
2.8754919,2.7553864,8
-1.9476385,0.6626474,9
13.941355,0.8433412,0
11.262384,8.306649,6
11.545239,7.4160523,6
-3.863749,1.7767725,7
-1.4313452,-1.7265702,9
-1.8169883,0.7756145,9
3.4172618,2.623422,8
15.800879,2.4974942,0
-1.663787,10.501564,1
-2.5440252,-4.9579744,4
1.3596303,-4.529094,4
11.445639,8.1121235,6
-4.921747,-1.7659706,7
-2.5760412,7.908229,1
3.107703,4.6992674,5
-3.159881,1.797045,7
13.748527,1.6543885,0
6.430647,4.5443153,3
3.6653244,6.716207,5
0.3502511,3.2547517,8
0.25859433,-4.4252973,4
-3.9781282,1.7029998,7
-3.3356214,13.442591,1
4.848811,11.590661,2
4.5457363,2.7091522,5
-1.4606972,-0.1081246,9
4.4766965,2.889987,5
11.309703,8.37334,6
-4.072158,0.09009745,7
3.731144,4.701702,5
-0.57764643,-0.18693656,9
3.2592347,5.6054187,8
3.0233095,2.442169,8
6.5140843,4.9296865,3
9.960078,7.539306,6
-1.9125671,0.9549243,9
-5.4673147,-0.6037519,7
15.774847,2.6663792,0
-3.1426187,-0.016465787,7
4.400519,10.88409,5
-3.863173,0.3197276,7
-3.0937195,7.608133,1
-2.684827,13.743883,1
15.229634,2.2370772,0
-5.4566903,-1.5827285,7
-2.0612295,0.805729,9
4.4526033,11.757232,2
6.8533473,4.527733,3
-2.2101605,9.02549,7
6.350561,4.050859,3
2.2071564,11.608111,2
-2.4717474,-5.0017533,4
-2.719351,10.517463,1
11.26567,8.442985,6
2.3452713,10.601333,2
-4.049353,1.8092932,7
4.452306,4.6379933,5
3.6963608,5.5889893,5
-4.0755143,-0.37278548,7
-2.232257,-5.056346,4
14.696012,2.7349513,0
4.3168726,11.974139,2
12.21623,5.509582,6
6.4692254,5.0674295,3
10.303378,7.103162,6
-2.638758,-4.8577127,4
14.0977745,1.9819251,0
-2.1655164,-5.139492,4
2.9204326,10.06808,2
11.376216,8.479621,6
14.395778,2.9372919,0
16.246658,2.259805,0
13.635626,1.498499,0
15.403432,2.2755659,0
6.360455,2.1094866,3
-2.5433614,8.071939,1
10.6034565,7.9844418,6
4.681361,11.303845,2
-3.006046,10.898277,2
7.437274,4.1572747,3
-1.9786844,11.202827,1
-1.208933,-5.1459045,4
-1.9853809,13.026883,1
4.799639,4.485257,5
-1.547147,-4.6428456,4
12.041198,7.1744885,6
1.0320251,-3.7174003,4
-4.224727,1.541408,7
4.2032256,11.520212,2
0.5382826,4.000764,8
-5.0518146,-1.6435801,7
-0.47927898,-0.85498697,9
2.522708,10.843855,2
15.348056,2.2395353,0
4.116909,3.5124428,5
-2.6555104,8.090174,1
0.15047118,-4.306041,4
4.1084566,10.456816,2
2.1618898,2.063214,8
7.279412,4.724399,3
2.5676262,11.864993,2
-1.3268856,-5.2251253,4
-2.9810479,8.968744,1
4.925503,4.053573,5
-1.6071932,-4.5703254,4
12.054272,7.226663,6
14.044808,2.1013741,0
-4.782723,1.0652086,7
1.719242,-2.3813314,9
0.28625253,4.2271237,8
1.076363,-4.122443,4
-1.2077242,-0.5474604,9
2.24469,2.255827,8
15.5162115,1.6127043,0
-2.651546,13.107216,1
-2.735918,7.767012,1
15.524252,2.951347,0
4.8518105,11.825577,2
2.861687,11.180816,2
7.3278327,4.7289057,3
4.66374,11.126012,2
-1.4837202,-5.182421,4
0.23528588,-3.3288944,4
4.395337,3.4186256,5
-2.902927,13.454199,8
11.604991,8.025664,6
4.236058,2.826092,5
-4.2840385,1.7628704,7
-5.0073986,-1.092869,7
0.32261112,4.164587,8
2.5164528,2.0814939,8
-0.7719457,-0.617412,9
-3.150587,0.8720545,7
-1.2694426,-5.2689857,4
-3.8963778,-0.61285084,7
7.2931747,4.7816777,3
2.6229877,11.487607,2
15.602829,1.7927079,0
2.0822535,2.0995138,8
11.534957,8.175483,6
2.8751707,2.6153288,8
11.402293,8.401941,6
-3.1543062,14.272403,1
11.837191,7.637622,6
2.027466,3.2992811,8
-0.7168829,-0.6710141,9
-0.13916847,-4.991287,4
15.836192,1.909756,0
-0.80229604,-2.026594,9
15.983026,2.2493873,0
-1.1095489,-2.8821084,4
-3.197487,7.8501735,1
4.4261184,3.144324,5
-2.091028,-5.126621,4
-3.9930816,-1.1218151,7
4.5475154,4.597089,5
6.3501325,2.9530327,3
-4.176087,1.7726613,7
-1.579121,-2.8787284,4
-0.9583949,0.029759413,9
1.8310993,2.1449125,8
4.60412,4.924555,5
1.7866468,2.5263588,8
11.704131,8.072866,6
5.461623,2.5863998,3
0.5873733,3.5955322,8
11.103403,5.915481,6
-0.00022506888,-0.8141523,9
1.7425283,-3.0405345,9
-3.3956125,9.014766,1
1.5904555,2.7958214,8
7.3269696,4.083979,3
4.550272,3.496872,5
0.64915794,3.6308756,8
12.677214,4.9138713,6
4.43422,4.7921066,5
-0.48622638,-0.40403605,9
-4.331724,0.46124005,7
5.0250897,11.543901,2
4.3559775,5.816511,5
13.790196,3.0134394,0
0.6600161,3.5191214,8
4.307756,4.009277,5
-3.525574,8.17753,1
-3.4606729,13.274628,1
15.788692,1.8621815,0
0.28066707,-1.5696812,9
-3.5329683,8.253561,1
1.8159972,3.4222152,8
11.468244,8.276387,6
-4.107483,-1.4591085,7
15.690945,1.5280517,0
-0.008600082,-2.703197,9
7.4021153,4.1696897,3
15.043958,0.76600873,0
0.60201526,3.67601,8
3.0248208,2.1935966,8
-0.76940495,-0.42368534,9
11.010292,8.473755,6
-3.4609041,1.599273,7
1.3180726,3.3207102,8
-1.6273736,-4.5164824,4
-4.2861443,-0.9094592,7
4.7205014,4.561327,5
0.03771864,-1.8153087,9
4.206305,10.669564,2
11.218751,6.5692005,6
-3.6233342,1.6521714,7
0.9930477,-4.7634826,4
4.7327847,4.625725,5
-0.029855864,-1.6392165,9
4.0111647,10.505982,2
5.613208,3.7218523,3
-3.3711827,9.119082,1
10.925322,6.2035165,6
7.3085012,4.7377357,3
0.36829883,-2.2771626,9
4.1463013,10.500774,2
2.77446,11.479682,2
4.79998,4.0457263,5
10.988547,7.4178057,6
0.7945813,4.0417275,8
14.377207,1.8260752,0
-4.4057965,0.75409395,7
-4.868443,-1.8388857,7
-3.3837202,7.3193974,1
-1.9330593,-0.4767056,9
0.47361326,3.5185711,8
-3.877979,-1.3557502,7
15.836684,2.3566916,0
2.0902789,-2.949955,9
-1.1909666,-0.18687202,9
1.2753459,-4.882655,4
11.380491,8.251579,6
2.395765,11.513823,2
0.78514963,3.6963143,8
5.277973,4.2854066,5
-3.3867502,9.020389,1
-0.63839537,-3.7869737,4
-3.4407206,8.818472,1
4.3292847,3.4678924,5
4.7983923,4.5419474,5
-1.7676488,11.873484,1
-3.996135,1.4137622,7
6.631388,3.7765481,3
11.459991,7.9317694,6
0.8419939,-4.1789436,4
7.1155605,5.06152,3
5.0565753,11.279102,2
4.73375,4.6438994,5
10.344077,6.8803315,6
-1.3253628,-5.154276,4
1.2884866,-4.546668,4
15.405264,2.7768788,0
-1.2739729,-4.202787,4
-1.1474237,-5.2187,4
10.3782,7.995485,6
-4.1274424,1.4379025,7
0.76431525,-1.7003525,2
-1.2579316,-5.2255554,4
6.015386,4.159999,3
7.478678,4.6485376,3
0.85201854,3.0291228,8
15.790917,2.320333,0
15.093475,2.1830523,0
7.342315,4.6141505,3
3.2426875,10.734056,2
3.669637,10.037713,2
-3.0083563,0.13017455,9
0.6194661,3.9581933,8
3.5167673,11.457195,2
7.3924656,4.688157,3
-4.2808466,-0.22925854,7
15.4220085,2.6174173,0
-3.6275318,14.282623,1
-3.385868,8.511423,1
14.08649,0.5835981,0
4.9154296,11.326819,2
7.265533,3.2022328,3
6.101798,2.3635366,3
2.2437518,2.1205616,8
-0.27450308,-4.7747746,4
5.8363953,4.284937,3
3.267019,6.894741,5
-4.218977,1.1443095,7
11.341722,7.409105,6
1.0142717,-4.8147244,4
-5.2837467,0.08880079,7
-1.8450774,10.222277,7
0.3290747,3.6672645,8
4.531232,2.7625186,5
-0.5346387,-0.29591072,9
-3.7384663,-0.10494314,7
16.174866,2.1599588,0
6.070367,3.512701,3
-3.3751104,8.452862,1
-3.262252,12.473087,6
4.9611754,11.5879545,2
-1.7507709,-3.5457158,4
6.4653597,3.3500986,3
-1.9540831,-5.1844587,4
-1.4275556,-5.1516037,4
-3.7211692,-0.40443695,7
3.7712953,6.733508,5
-1.3391953,-1.807152,9
11.523254,7.967756,6
14.951277,1.956406,9
15.928396,2.6080928,0
-4.632064,-1.2134391,7
-3.2439513,7.7138977,1
0.37828082,-3.8868113,4
5.1281266,11.48175,2
-5.4339385,-1.6072924,7
7.1853313,4.3935905,3
12.054655,6.233534,6
-4.338089,1.6593162,7
3.567606,4.630692,5
0.012261976,4.1160555,8
0.35369954,-4.661131,4
3.4322119,6.669697,5
4.3421297,3.1633291,5
5.167228,11.662647,2
-3.2106817,1.4981995,7
-3.4524302,8.102463,1
-2.7381365,11.429186,1
3.4366167,6.591808,5
9.870925,7.881172,6
0.41844574,3.4823525,8
4.927464,2.2627728,5
0.5828483,3.1583152,8
0.88956976,-4.4905944,4
15.314473,2.5578108,0
-4.465123,0.6926855,7
-0.100374565,-0.5468331,9
-0.76311636,-0.18320343,9
5.1897144,11.837201,2
0.9999371,-2.5209293,9
-4.7677155,1.1882857,7
-4.8502617,0.52913326,7
0.05419821,4.5596237,8
-3.4734902,-1.1009711,7
-2.092871,-5.1490135,4
2.2577689,11.705409,2
10.8323345,8.81767,6
1.2219822,-2.2178469,9
-3.1996667,8.126187,1
-5.3459573,0.19576067,7
15.360179,3.0997493,0
12.144291,6.1507616,6
-1.9663665,-4.299598,4
2.7960243,11.910579,2
3.203171,6.77676,5
-3.2133052,1.403544,7
15.471563,2.3761675,0
-3.623011,-0.04216859,7
-3.2082708,7.735906,1
13.896251,2.6366062,0
6.2865925,4.1225486,3
-4.111619,1.1071774,7
10.982595,8.502328,6
4.7259936,3.982608,5
15.225438,3.0267887,0
10.5272255,7.0482526,6
-3.4425213,7.9223437,1
3.8376315,3.7346215,5
-3.332832,8.11392,1
-4.8776145,-0.26168388,7
0.59219474,3.9689534,8
3.9852533,5.473884,5
15.785024,2.3614473,0
6.1777177,1.9872204,3
-1.3708271,-5.1913676,4
-3.3340232,-0.7584218,7
-4.950581,0.6956459,7
4.632338,2.8135912,5
-4.5962787,1.518458,7
1.1905965,2.5395155,8
11.145982,8.489011,6
2.6436393,1.7928039,9
7.519145,3.8620152,3
1.3055351,2.6538079,8
11.050342,8.686807,6
-3.6725442,13.867425,1
15.428173,2.9551048,0
-1.2107425,-1.8317537,9
-4.5431857,1.6336614,7
-2.4291189,12.847783,1
6.2873483,4.143248,3
13.988311,0.4612843,0
3.8144681,6.504938,5
12.123767,5.424102,6
-1.7309397,-5.063312,4
-0.3826298,-4.5044045,4
5.207246,11.760794,2
0.9203133,-4.5281854,4
-1.2916201,-5.137421,4
7.25591,3.001794,3
-3.2202804,8.094832,1
-5.2038774,-0.6318335,7
-4.906831,1.18976,7
10.102449,7.2313757,6
15.868958,2.6310627,0
7.206596,2.9262123,3
10.907663,8.801557,6
14.040406,2.5997057,0
-4.505628,1.5643272,7
-2.0432699,13.468335,1
-3.4106019,7.475965,1
0.3398666,-3.3578126,4
-0.72722656,-0.05513799,9
-0.21792202,-3.767183,4
6.004843,4.220107,3
-0.8430852,-4.77464,4
0.11392925,4.4319453,8
4.6890926,11.624928,2
5.1921725,11.945668,2
-2.2693985,10.922227,1
